geo;wifi;csn-fft-fe-1.company.com;81.19.104.33;csn-wifi-geo.company.com;
geo;wifi;csn-fft-fe-2.company.com;81.19.104.36;csn-wifi-geo.company.com;
geo;wifi;csn-fft-fe-3.company.com;81.19.104.39;csn-wifi-geo.company.com;
geo;wifi;csn-fft-fe-4.company.com;81.19.104.42;csn-wifi-geo.company.com;
geo;wifi;csn-fft-fe-5.company.com;81.19.104.45;csn-wifi-geo.company.com;
geo;wifi;csn-hkg-fe-1.company.com;202.177.216.233;csn-wifi-geo.company.com;
geo;wifi;csn-hkg-fe-2.company.com;202.177.216.236;csn-wifi-geo.company.com;
geo;wifi;csn-msk-fe-4.company.com;62.128.100.35;csn-wifi-geo.company.com;
geo;wifi;csn-msk-fe-5.company.com;62.128.100.37;csn-wifi-geo.company.com;
geo;wifi;csn-msk-fe-6.company.com;62.128.100.39;csn-wifi-geo.company.com;
geo;wifi;csn-msk-fe-7.company.com;62.128.100.41;csn-wifi-geo.company.com;
geo;wifi;csn-msk-fe-8.company.com;62.128.100.43;csn-wifi-geo.company.com;
geo;wifi;csn-trt-fe-1.company.com;38.113.165.77;csn-wifi-geo.company.com;
geo;wifi;csn-trt-fe-4.company.com;38.113.165.86;csn-wifi-geo.company.com;
geo;wifi;csn-bjg-fe-1.company.com;119.255.133.33;csn-wifi-geo.company.com;
